time,ControlsOut.LowestCell,ControlsOut.VL_est,CellVoltages.MinVoltage,ControlsIn.TS_cell_low,ControlsOut.VOC,ControlsOut.Pedal,ControlsIn.TS_current,ControlsOut.TS_current,ControlsOut.TS_voltage,Energy_used kWh,ControlsOut.SoC
126.6749,,,,3.9234,,,0.017,,,,
126.6789,,,,3.9234,,,0.025,,,,
126.6789,3.9234,3.9234047,,,3.9119751,-0.15776391,,0.025,0.9760001,-0.3519752,0.7791481
126.6819,3.9234,3.9234023,,,3.9119751,-0.15684901,,0.025,0.89100003,-0.3519752,0.7791481
126.6829,,,,3.9234,,,0.025,,,,
126.6869,3.9234,3.9234004,,,3.9119751,-0.15684901,,0.025,0.89100003,-0.3519752,0.7791481
126.6869,,,,3.9234,,,0.025,,,,
126.6909,,,,3.9234,,,-0.001,,,,
126.6909,3.9234,3.9234042,,,3.9119751,-0.16184093,,-0.001,0.89100003,-0.3519752,0.7791481
126.6949,3.9234,3.9234068,,,3.9119751,-0.15094215,,0.002,0.89100003,-0.3519752,0.7791481
126.6949,,,,3.9234,,,0.002,,,,
126.6989,3.9234,3.9234056,,,3.9119751,-0.15959375,,0.018000001,1.23,-0.3519752,0.7791481
126.6989,,,,3.9234,,,0.018000001,,,,
126.7029,3.9234,3.923406,,,3.9119751,-0.15501918,,0.012,1.358,-0.3519752,0.7791481
126.7029,,,,3.9234,,,0.012,,,,
126.7069,3.9234,3.9234061,,,3.9119751,-0.14362285,,0.012,1.4000001,-0.3519752,0.7791481
126.7069,,,,3.9234,,,0.012,,,,
126.7099,3.9234998,3.9234252,,,3.9119751,-0.15460181,,0.001,0.933,-0.3519752,0.7791481
126.7099,,,,3.9234998,,,0.001,,,,
126.7121,,,3.9235,,,,,,,,
126.7149,3.9234998,3.9234412,,,3.9119751,-0.15318935,,0.001,0.933,-0.3519752,0.7791481
126.7149,,,,3.9234998,,,0.001,,,,
126.7189,,,,3.9234998,,,0.0050000004,,,,
126.7189,3.9234998,3.9234536,,,3.9119751,-0.15776391,,0.0050000004,1.273,-0.3519752,0.7791481
126.7229,3.9234998,3.9234629,,,3.9119751,-0.13538861,,0.010000001,1.1880001,-0.3519752,0.7791481
126.7239,,,,3.9234998,,,0.010000001,,,,
126.7269,,,,3.9234998,,,0.013,,,,
126.7269,3.9234998,3.92347,,,3.9119751,-0.14869496,,0.013,1.146,-0.3519752,0.7791481
126.7309,3.9234998,3.9234762,,,3.9119751,-0.15684901,,0.012,1.103,-0.3519752,0.7791481
126.7309,,,,3.9234998,,,0.012,,,,
126.7349,3.9234998,3.9234817,,,3.9119751,-0.14819741,,0.010000001,1.018,-0.3519752,0.7791481
126.7349,,,,3.9234998,,,0.010000001,,,,
126.7389,,,,3.9234998,,,0.018000001,,,,
126.7389,3.9234998,3.9234848,,,3.9119751,-0.15094215,,0.018000001,1.273,-0.3519752,0.7791481
126.7429,,,,3.9234998,,,0.019000001,,,,
126.7429,3.9234998,3.9234872,,,3.9119751,-0.15277198,,0.019000001,1.0610001,-0.3519752,0.7791481
126.7469,,,,3.9234998,,,0.020000001,,,,
126.7469,3.9234998,3.9234889,,,3.9119751,-0.16233848,,0.020000001,0.9760001,-0.3519752,0.7791481
126.7509,3.9234998,3.9234917,,,3.9119751,-0.15776391,,0.013,1.146,-0.3519752,0.7791481
126.7509,,,,3.9234998,,,0.013,,,,
126.7549,3.9234998,3.923493,,,3.9119751,-0.15460181,,0.019000001,1.0610001,-0.3519752,0.7791481
126.7549,,,,3.9234998,,,0.019000001,,,,
126.7589,,,,3.9234998,,,0.008,,,,
126.7589,3.9234998,3.9234962,,,3.9119751,-0.15959375,,0.008,1.0610001,-0.3519752,0.7791481
126.7629,,,,3.9234998,,,0.015000001,,,,
126.7629,3.9234998,3.9234974,,,3.9119751,-0.15318935,,0.015000001,0.84800005,-0.3519752,0.7791481
126.7669,,,,3.9234998,,,0.014,,,,
126.7669,3.9234998,3.9234986,,,3.9119751,-0.15826145,,0.014,0.933,-0.3519752,0.7791481
126.7709,,,,3.9234998,,,0.014,,,,
126.7709,3.9234998,3.9234996,,,3.9119751,-0.15734655,,0.014,1.146,-0.3519752,0.7791481
126.7749,3.9234998,3.9234993,,,3.9119751,-0.15684901,,0.020000001,1.018,-0.3519752,0.7791481
126.7749,,,,3.9234998,,,0.020000001,,,,
126.7789,3.9234998,3.9234986,,,3.9119751,-0.15460181,,0.022000002,1.23,-0.3519752,0.7791481
126.7789,,,,3.9234998,,,0.022000002,,,,
126.7829,3.9234998,3.923502,,,3.9119751,-0.15551671,,0.003,1.103,-0.3519752,0.7791481
126.7829,,,,3.9234998,,,0.003,,,,
126.7869,,,,3.9234998,,,0.015000001,,,,
126.7869,3.9234998,3.9235022,,,3.9119751,-0.16050865,,0.015000001,1.0610001,-0.3519752,0.7791481
126.7909,3.9234998,3.9235024,,,3.9119751,-0.15776391,,0.015000001,1.146,-0.3519752,0.7791481
126.7909,,,,3.9234998,,,0.015000001,,,,
126.7949,3.9234998,3.9235027,,,3.9119751,-0.15501918,,0.015000001,0.9760001,-0.3519752,0.7791481
126.7949,,,,3.9234998,,,0.015000001,,,,
126.7989,3.9234998,3.9235013,,,3.9119751,-0.15002725,,0.022000002,0.89100003,-0.3519752,0.7791481
126.7989,,,,3.9234998,,,0.022000002,,,,
126.8029,,,,3.9234998,,,0.010000001,,,,
126.8029,3.9234998,3.9235027,,,3.9119751,-0.15318935,,0.010000001,1.103,-0.3519752,0.7791481
126.8069,3.9234998,3.9235039,,,3.9119751,-0.15551671,,0.010000001,1.018,-0.3519752,0.7791481
126.8069,,,,3.9234998,,,0.010000001,,,,
126.8099,,,,3.9234998,,,0.016,,,,
126.8099,3.9234998,3.9235036,,,3.9119751,-0.15501918,,0.016,1.358,-0.3519752,0.7791481
126.8149,3.9234998,3.9235058,,,3.9119751,-0.15318935,,0.0050000004,0.9760001,-0.3519752,0.7791481
126.8149,,,,3.9234998,,,0.0050000004,,,,
126.8189,3.9234998,3.9235055,,,3.9119751,-0.15227444,,0.015000001,0.84800005,-0.3519752,0.7791481
126.8189,,,,3.9234998,,,0.015000001,,,,
126.8219,3.9234998,3.9235055,,,3.9119751,-0.15094215,,0.013,1.0610001,-0.3519752,0.7791481
126.8219,,,,3.9234998,,,0.013,,,,
126.8269,3.9234998,3.9235065,,,3.9119751,-0.14819741,,0.009000001,0.9760001,-0.3519752,0.7791481
126.8269,,,,3.9234998,,,0.009000001,,,,
126.8299,3.9234998,3.923507,,,3.9119751,-0.15959375,,0.011000001,1.1880001,-0.3519752,0.7791481
126.8309,,,,3.9234998,,,0.011000001,,,,
126.8349,3.9234998,3.9235072,,,3.9119751,-0.15959375,,0.011000001,0.80600005,-0.3519752,0.7791481
126.8349,,,,3.9234998,,,0.011000001,,,,
126.8389,,,,3.9234998,,,0.018000001,,,,
126.8389,3.9234998,3.923506,,,3.9119751,-0.15959375,,0.018000001,0.933,-0.3519752,0.7791481
126.8429,,,,3.9234998,,,0.016,,,,
126.8429,3.9234998,3.9235053,,,3.9119751,-0.15501918,,0.016,0.9760001,-0.3519752,0.7791481
126.8469,,,,3.9234998,,,0.016,,,,
126.8469,3.9234998,3.9235048,,,3.9119751,-0.16233848,,0.016,1.103,-0.3519752,0.7791481
126.8499,3.9234998,3.923506,,,3.9119751,-0.14952971,,0.008,0.9760001,-0.3519752,0.7791481
126.8509,,,,3.9234998,,,0.008,,,,
126.8549,3.9234998,3.9235077,,,3.9119751,-0.15776391,,0.0050000004,1.146,-0.3519752,0.7791481
126.8549,,,,3.9234998,,,0.0050000004,,,,
126.8589,,,,3.9234998,,,0.0050000004,,,,
126.8589,3.9234998,3.9235091,,,3.9119751,-0.15959375,,0.0050000004,0.933,-0.3519752,0.7791481
126.8629,,,,3.9234998,,,0.013,,,,
126.8629,3.9234998,3.9235086,,,3.9119751,-0.15094215,,0.013,1.103,-0.3519752,0.7791481
126.8669,,,,3.9234998,,,0.013,,,,
126.8669,3.9234998,3.9235082,,,3.9119751,-0.16184093,,0.013,0.933,-0.3519752,0.7791481
126.8699,3.9234998,3.9235075,,,3.9119751,-0.14778006,,0.015000001,0.679,-0.3519752,0.7791481
126.8709,,,,3.9234998,,,0.015000001,,,,
126.8749,,,,3.9234998,,,0.008,,,,
126.8749,3.9234998,3.9235082,,,3.9119751,-0.15235463,,0.008,0.9760001,-0.3519752,0.7791481
126.8779,3.9234998,3.923507,,,3.9119751,-0.15551671,,0.017,0.9760001,-0.3519752,0.7791481
126.8789,,,,3.9234998,,,0.017,,,,
126.8829,,,,3.9234998,,,0.013,,,,
126.8829,3.9234998,3.9235067,,,3.9119751,-0.15094215,,0.013,1.018,-0.3519752,0.7791481
126.8869,3.9234998,3.9235067,,,3.9119751,-0.15227444,,0.013,1.018,-0.3519752,0.7791481
126.8869,,,,3.9234998,,,0.013,,,,
126.8909,,,,3.9234998,,,0.013,,,,
126.8909,3.9234998,3.9235067,,,3.9119751,-0.15094215,,0.013,1.018,-0.3519752,0.7791481
126.8949,3.9234998,3.9235065,,,3.9119751,-0.15734655,,0.014,0.9760001,-0.3519752,0.7791481
126.8949,,,,3.9234998,,,0.014,,,,
126.8989,3.9234998,3.9235053,,,3.9119751,-0.15734655,,0.018000001,1.146,-0.3519752,0.7791481
126.8989,,,,3.9234998,,,0.018000001,,,,
126.9029,3.9234998,3.923504,,,3.9119751,-0.15326953,,0.020000001,0.9760001,-0.3519752,0.7791481
126.9029,,,,3.9234998,,,0.020000001,,,,
126.9069,,,,3.9234998,,,0.012,,,,
126.9069,3.9234998,3.9235046,,,3.9119751,-0.15776391,,0.012,1.018,-0.3519752,0.7791481
126.9099,3.9239998,3.9239836,,,3.912615,-0.15734655,,0.014,0.76400006,-0.3519752,0.7802723
126.9109,,,,3.9239998,,,0.014,,,,
126.912,,,3.924,,,,,,,,
126.9149,3.9239998,3.9239836,,,3.912615,-0.15551671,,0.014,0.76400006,-0.3519752,0.7802723
126.9149,,,,3.9239998,,,0.014,,,,
126.9179,3.9239998,3.9239829,,,3.912615,-0.16050865,,0.017,0.89100003,-0.3519752,0.7802723
126.9189,,,,3.9239998,,,0.017,,,,
126.9229,,,,3.9239998,,,0.011000001,,,,
126.9229,3.9239998,3.9239836,,,3.912615,-0.15734655,,0.011000001,0.9760001,-0.3519752,0.7802723
126.9269,,,,3.9239998,,,0.011000001,,,,
126.9269,3.9239998,3.9239843,,,3.912615,-0.15277198,,0.011000001,1.146,-0.3519752,0.7802723
126.9299,3.9239998,3.9239857,,,3.912615,-0.15501918,,0.007,0.9760001,-0.3519752,0.7802723
126.9309,,,,3.9239998,,,0.007,,,,
126.9349,3.9239998,3.9239852,,,3.912615,-0.15826145,,0.015000001,1.0610001,-0.3519752,0.7802723
126.9349,,,,3.9239998,,,0.015000001,,,,
126.9389,3.9239998,3.923987,,,3.912615,-0.16416831,,0.0050000004,0.933,-0.3519752,0.7802723
126.9389,,,,3.9239998,,,0.0050000004,,,,
126.9429,3.9239998,3.9239852,,,3.912615,-0.15734655,,0.019000001,0.933,-0.3519752,0.7802723
126.9429,,,,3.9239998,,,0.019000001,,,,
126.9469,3.9239998,3.9239857,,,3.912615,-0.15551671,,0.011000001,0.76400006,-0.3519752,0.7802723
126.9469,,,,3.9239998,,,0.011000001,,,,
126.9499,,,,3.9239998,,,0.0050000004,,,,
126.9499,3.9239998,3.9239872,,,3.912615,-0.15684901,,0.0050000004,0.933,-0.3519752,0.7802723
126.9549,3.9239998,3.923988,,,3.912615,-0.16233848,,0.007,0.9760001,-0.3519752,0.7802723
126.9549,,,,3.9239998,,,0.007,,,,
126.9589,3.9239998,3.9239876,,,3.912615,-0.15277198,,0.013,0.89100003,-0.3519752,0.7802723
126.9589,,,,3.9239998,,,0.013,,,,
126.9629,3.9239998,3.9239867,,,3.912615,-0.15826145,,0.015000001,0.89100003,-0.3519752,0.7802723
126.9629,,,,3.9239998,,,0.015000001,,,,
126.9669,,,,3.9239998,,,0.003,,,,
126.9669,3.9239998,3.9239886,,,3.912615,-0.15551671,,0.003,0.89100003,-0.3519752,0.7802723
126.9699,,,,3.9239998,,,0.015000001,,,,
126.9699,3.9239998,3.9239876,,,3.912615,-0.15734655,,0.015000001,0.89100003,-0.3519752,0.7802723
126.9749,,,,3.9239998,,,0.0050000004,,,,
126.9749,3.9239998,3.9239888,,,3.912615,-0.15509936,,0.0050000004,0.80600005,-0.3519752,0.7802723
126.9789,3.9239998,3.9239888,,,3.912615,-0.15551671,,0.010000001,0.80600005,-0.3519752,0.7802723
126.9789,,,,3.9239998,,,0.010000001,,,,
126.9829,,,,3.9239998,,,0.008,,,,
126.9829,3.9239998,3.9239893,,,3.912615,-0.15684901,,0.008,0.933,-0.3519752,0.7802723
126.9869,,,,3.9239998,,,0.008,,,,
126.9869,3.9239998,3.9239895,,,3.912615,-0.15094215,,0.008,1.23,-0.3519752,0.7802723
126.9899,3.9239998,3.9239874,,,3.912615,-0.17148761,,0.020000001,0.933,-0.3519752,0.7802723
126.9909,,,,3.9239998,,,0.020000001,,,,
126.9949,3.9239998,3.9239857,,,3.912615,-0.15002725,,0.019000001,0.76400006,-0.3519752,0.7802723
126.9949,,,,3.9239998,,,0.019000001,,,,
126.9989,3.9239998,3.9239862,,,3.912615,-0.15277198,,0.010000001,1.0610001,-0.3519752,0.7802723
126.9989,,,,3.9239998,,,0.010000001,,,,
127.0019,3.9239998,3.9239862,,,3.912615,-0.15684901,,0.012,0.80600005,-0.3519752,0.7802723
127.0019,,,,3.9239998,,,0.012,,,,
127.0069,3.9239998,3.9239886,,,3.912615,-0.15551671,,-0.0,0.9760001,-0.3519752,0.7802723
127.0069,,,,3.9239998,,,-0.0,,,,
127.0099,,,,3.9239998,,,0.010000001,,,,
127.0099,3.9239998,3.9239886,,,3.912615,-0.16009128,,0.010000001,0.89100003,-0.3519752,0.7802723
127.0149,,,,3.9239998,,,0.002,,,,
127.0149,3.9239998,3.9239902,,,3.912615,-0.15684901,,0.002,0.89100003,-0.3519752,0.7802723
127.0189,3.9239998,3.9239883,,,3.912615,-0.13813338,,0.018000001,0.679,-0.3519752,0.7802723
127.0189,,,,3.9239998,,,0.018000001,,,,
127.0229,3.9239998,3.9239867,,,3.912615,-0.15277198,,0.018000001,0.933,-0.3519752,0.7802723
127.0239,,,,3.9239998,,,0.018000001,,,,
127.0269,3.9239998,3.9239867,,,3.912615,-0.16416831,,0.012,0.9760001,-0.3519752,0.7802723
127.0279,,,,3.9239998,,,0.012,,,,
127.0299,3.9239998,3.9239872,,,3.912615,-0.15826145,,0.009000001,0.80600005,-0.3519752,0.7802723
127.0309,,,,3.9239998,,,0.009000001,,,,
127.0349,,,,3.9239998,,,0.020000001,,,,
127.0349,3.9239998,3.9239852,,,3.912615,-0.15551671,,0.020000001,0.84800005,-0.3519752,0.7802723
127.0389,,,,3.9239998,,,0.009000001,,,,
127.0389,3.9239998,3.923986,,,3.912615,-0.15601426,,0.009000001,0.721,-0.3519752,0.7802723
127.0429,,,,3.9239998,,,0.013,,,,
127.0429,3.9239998,3.9239857,,,3.912615,-0.16283602,,0.013,0.89100003,-0.3519752,0.7802723
127.0469,,,,3.9239998,,,0.008,,,,
127.0469,3.9239998,3.9239867,,,3.912615,-0.15551671,,0.008,0.9760001,-0.3519752,0.7802723
127.0499,3.9239998,3.923987,,,3.912615,-0.15684901,,0.011000001,0.9760001,-0.3519752,0.7802723
127.0509,,,,3.9239998,,,0.011000001,,,,
127.0549,3.9239998,3.9239864,,,3.912615,-0.15044461,,0.013,0.89100003,-0.3519752,0.7802723
127.0553,,,,3.9239998,,,0.013,,,,
127.0593,3.9239998,3.9239867,,,3.912615,-0.15776391,,0.011000001,0.89100003,-0.3519752,0.7802723
127.0593,,,,3.9239998,,,0.011000001,,,,
127.0633,3.9239998,3.9239864,,,3.912615,-0.15551671,,0.013,1.018,-0.3519752,0.7802723
127.0633,,,,3.9239998,,,0.013,,,,
127.0673,3.9239998,3.923987,,,3.912615,-0.16558075,,0.009000001,1.018,-0.3519752,0.7802723
127.0673,,,,3.9239998,,,0.009000001,,,,
127.0713,,,,3.9239998,,,0.009000001,,,,
127.0713,3.9239998,3.9239874,,,3.912615,-0.137716,,0.009000001,0.89100003,-0.3519752,0.7802723
127.0753,,,,3.9239998,,,-0.003,,,,
127.0753,3.9239998,3.9239902,,,3.912615,-0.15959375,,-0.003,1.018,-0.3519752,0.7802723
127.0793,,,,3.9239998,,,0.020000001,,,,
127.0793,3.9239998,3.9239879,,,3.912615,-0.15734655,,0.020000001,1.0610001,-0.3519752,0.7802723
127.0833,,,,3.9239998,,,0.011000001,,,,
127.0833,3.9239998,3.9239879,,,3.912615,-0.13630354,,0.011000001,0.80600005,-0.3519752,0.7802723
127.0873,3.9239998,3.9239879,,,3.912615,-0.15002725,,0.011000001,0.80600005,-0.3519752,0.7802723
127.0873,,,,3.9239998,,,0.011000001,,,,
127.0913,3.9239998,3.9239879,,,3.912615,-0.13813338,,0.011000001,0.80600005,-0.3519752,0.7802723
127.0913,,,,3.9239998,,,0.011000001,,,,
127.0953,,,,3.9239998,,,0.020000001,,,,
127.0953,3.9239998,3.923986,,,3.912615,-0.14087811,,0.020000001,0.679,-0.3519752,0.7802723
127.0993,,,,3.9239998,,,0.015000001,,,,
127.0993,3.9239998,3.9239855,,,3.912615,-0.13863093,,0.015000001,0.80600005,-0.3519752,0.7802723
127.1033,3.9239998,3.9239857,,,3.912615,-0.14087811,,0.011000001,0.89100003,-0.3519752,0.7802723
127.1033,,,,3.9239998,,,0.011000001,,,,
127.1073,3.9239998,3.9239838,,,3.912615,-0.14312531,,0.021000002,0.9760001,-0.3519752,0.7802723
127.1073,,,,3.9239998,,,0.021000002,,,,
127.1103,3.9239,3.9239657,,,3.912615,-0.14587004,,0.021000002,1.0610001,-0.3519752,0.7802723
127.1103,,,,3.9239,,,0.021000002,,,,
127.1119,,,3.9239,,,,,,,,
127.1153,,,,3.9239,,,0.021000002,,,,
127.1153,3.9239,3.9239504,,,3.912615,-0.14952971,,0.021000002,1.0610001,-0.3519752,0.7802723
127.1193,,,,3.9239,,,-0.0,,,,
127.1193,3.9239,3.923942,,,3.912615,-0.14495514,,-0.0,0.80600005,-0.3519752,0.7802723
127.1233,3.9239,3.9239316,,,3.912615,-0.14312531,,0.018000001,0.59400004,-0.3519752,0.7802723
127.1243,,,,3.9239,,,0.018000001,,,,
127.1273,3.9239,3.9239237,,,3.912615,-0.14362285,,0.014,0.84800005,-0.3519752,0.7802723
127.1273,,,,3.9239,,,0.014,,,,
127.1313,,,,3.9239,,,0.009000001,,,,
127.1313,3.9239,3.923918,,,3.912615,-0.14495514,,0.009000001,0.721,-0.3519752,0.7802723
127.1353,3.9239,3.9239113,,,3.912615,-0.13538861,,0.019000001,1.0610001,-0.3519752,0.7802723
127.1353,,,,3.9239,,,0.019000001,,,,
127.1393,3.9239,3.9239075,,,3.912615,-0.14952971,,0.010000001,0.9760001,-0.3519752,0.7802723
127.1393,,,,3.9239,,,0.010000001,,,,
127.1433,,,,3.9239,,,0.007,,,,
127.1433,3.9239,3.923905,,,3.912615,-0.14270794,,0.007,1.018,-0.3519752,0.7802723
127.1473,3.9239,3.9239016,,,3.912615,-0.14587004,,0.013,1.018,-0.3519752,0.7802723
127.1473,,,,3.9239,,,0.013,,,,
127.1513,,,,3.9239,,,0.015000001,,,,
127.1513,3.9239,3.9238985,,,3.912615,-0.15002725,,0.015000001,0.679,-0.3519752,0.7802723
127.1553,,,,3.9239,,,0.017,,,,
127.1553,3.9239,3.9238954,,,3.912615,-0.14362285,,0.017,0.933,-0.3519752,0.7802723
127.1593,,,,3.9239,,,0.020000001,,,,
127.1593,3.9239,3.923892,,,3.912615,-0.14819741,,0.020000001,0.933,-0.3519752,0.7802723
127.1633,,,,3.9239,,,0.014,,,,
127.1633,3.9239,3.9238906,,,3.912615,-0.14362285,,0.014,0.9760001,-0.3519752,0.7802723
127.1673,,,,3.9239,,,0.011000001,,,,
127.1673,3.9239,3.92389,,,3.912615,-0.14087811,,0.011000001,1.018,-0.3519752,0.7802723
127.1713,3.9239,3.9238906,,,3.912615,-0.14270794,,0.007,0.84800005,-0.3519752,0.7802723
127.1713,,,,3.9239,,,0.007,,,,
127.1753,,,,3.9239,,,0.003,,,,
127.1753,3.9239,3.9238918,,,3.912615,-0.14137566,,0.003,0.76400006,-0.3519752,0.7802723
127.1793,3.9239,3.9238923,,,3.912615,-0.13855074,,0.0050000004,0.9760001,-0.3519752,0.7802723
127.1793,,,,3.9239,,,0.0050000004,,,,
127.1833,3.9239,3.9238932,,,3.912615,-0.14545268,,0.003,1.018,-0.3519752,0.7802723
127.1833,,,,3.9239,,,0.003,,,,
127.1873,3.9239,3.9238927,,,3.912615,-0.14362285,,0.009000001,0.76400006,-0.3519752,0.7802723
127.1873,,,,3.9239,,,0.009000001,,,,
127.1913,3.9239,3.9238923,,,3.912615,-0.13538861,,0.009000001,0.59400004,-0.3519752,0.7802723
127.1913,,,,3.9239,,,0.009000001,,,,
127.1953,,,,3.9239,,,0.008,,,,
127.1953,3.9239,3.923892,,,3.912615,-0.14312531,,0.008,0.80600005,-0.3519752,0.7802723
127.1993,,,,3.9239,,,0.012,,,,
127.1993,3.9239,3.923891,,,3.912615,-0.14362285,,0.012,0.721,-0.3519752,0.7802723
127.2033,3.9239,3.9238915,,,3.912615,-0.14728251,,0.006,0.84800005,-0.3519752,0.7802723
127.2033,,,,3.9239,,,0.006,,,,
127.2073,3.9239,3.9238927,,,3.912615,-0.14819741,,0.002,0.76400006,-0.3519752,0.7802723
127.2073,,,,3.9239,,,0.002,,,,
127.2113,,,,3.9239,,,0.008,,,,
127.2113,3.9239,3.9238925,,,3.912615,-0.14495514,,0.008,0.84800005,-0.3519752,0.7802723
127.2153,3.9239,3.9238904,,,3.912615,-0.14495514,,0.017,0.9760001,-0.3519752,0.7802723
127.2153,,,,3.9239,,,0.017,,,,
127.2193,3.9239,3.9238899,,,3.912615,-0.14495514,,0.011000001,0.933,-0.3519752,0.7802723
127.2193,,,,3.9239,,,0.011000001,,,,
127.2233,,,,3.9239,,,0.008,,,,
127.2233,3.9239,3.92389,,,3.912615,-0.14728251,,0.008,0.721,-0.3519752,0.7802723
127.2273,3.9239,3.9238873,,,3.912615,-0.14769988,,0.023000002,0.89100003,-0.3519752,0.7802723
127.2273,,,,3.9239,,,0.023000002,,,,
127.2313,3.9239,3.9238856,,,3.912615,-0.14495514,,0.019000001,1.146,-0.3519752,0.7802723
127.2313,,,,3.9239,,,0.019000001,,,,
127.2353,,,,3.9239,,,0.008,,,,
127.2353,3.9239,3.9238865,,,3.912615,-0.14769988,,0.008,0.721,-0.3519752,0.7802723
127.2393,,,,3.9239,,,0.019000001,,,,
127.2393,3.9239,3.923885,,,3.912615,-0.14038058,,0.019000001,0.80600005,-0.3519752,0.7802723
127.2433,3.9239,3.9238837,,,3.912615,-0.14545268,,0.020000001,0.76400006,-0.3519752,0.7802723
127.2433,,,,3.9239,,,0.020000001,,,,
127.2473,3.9239,3.923885,,,3.912615,-0.13996318,,0.007,0.89100003,-0.3519752,0.7802723
127.2473,,,,3.9239,,,0.007,,,,
127.2513,3.9239,3.9238849,,,3.912615,-0.14270794,,0.014,0.80600005,-0.3519752,0.7802723
127.2513,,,,3.9239,,,0.014,,,,
127.2553,3.9239,3.9238865,,,3.912615,-0.14362285,,0.0050000004,0.80600005,-0.3519752,0.7802723
127.2553,,,,3.9239,,,0.0050000004,,,,
127.2593,,,,3.9239,,,0.0050000004,,,,
127.2593,3.9239,3.923888,,,3.912615,-0.14087811,,0.0050000004,0.679,-0.3519752,0.7802723
127.2633,,,,3.9239,,,0.008,,,,
127.2633,3.9239,3.9238884,,,3.912615,-0.14270794,,0.008,1.018,-0.3519752,0.7802723
127.2673,,,,3.9239,,,0.015000001,,,,
127.2673,3.9239,3.9238875,,,3.912615,-0.14495514,,0.015000001,0.721,-0.3519752,0.7802723
127.2713,,,,3.9239,,,0.014,,,,
127.2713,3.9239,3.9238868,,,3.912615,-0.14769988,,0.014,0.76400006,-0.3519752,0.7802723
127.2753,,,,3.9239,,,0.008,,,,
127.2753,3.9239,3.9238875,,,3.912615,-0.14312531,,0.008,0.933,-0.3519752,0.7802723
127.2793,,,,3.9239,,,0.015000001,,,,
127.2793,3.9239,3.9238865,,,3.912615,-0.14262776,,0.015000001,0.933,-0.3519752,0.7802723
127.2833,3.9239,3.9238887,,,3.912615,-0.14495514,,0.001,0.551,-0.3519752,0.7802723
127.2833,,,,3.9239,,,0.001,,,,
127.2873,,,,3.9239,,,0.001,,,,
127.2873,3.9239,3.9238906,,,3.912615,-0.13855074,,0.001,0.551,-0.3519752,0.7802723
127.2913,3.9239,3.923892,,,3.912615,-0.14038058,,0.001,0.551,-0.3519752,0.7802723
127.2913,,,,3.9239,,,0.001,,,,
127.2953,,,,3.9239,,,0.013,,,,
127.2953,3.9239,3.9238908,,,3.912615,-0.13996318,,0.013,0.721,-0.3519752,0.7802723
127.2993,3.9239,3.923889,,,3.912615,-0.14270794,,0.017,0.721,-0.3519752,0.7802723
127.2993,,,,3.9239,,,0.017,,,,
127.3023,3.9239,3.9238896,,,3.912615,-0.14087811,,0.006,0.84800005,-0.3519752,0.7802723
127.3033,,,,3.9239,,,0.006,,,,
127.3073,,,,3.9239,,,0.025,,,,
127.3073,3.9239,3.9238863,,,3.912615,-0.14545268,,0.025,0.89100003,-0.3519752,0.7802723
127.3103,3.9248998,3.924911,,,3.9132702,-0.14952971,,0.012,0.89100003,-0.3519752,0.7814233
127.3113,,,,3.9248998,,,0.012,,,,
127.3118,,,3.9249,,,,,,,,
127.3153,,,,3.9248998,,,0.012,,,,
127.3153,3.9248998,3.924911,,,3.9132702,-0.14221038,,0.012,0.89100003,-0.3519752,0.7814233
127.3193,,,,3.9248998,,,0.015000001,,,,
127.3193,3.9248998,3.9249103,,,3.9132702,-0.14262776,,0.015000001,0.9760001,-0.3519752,0.7814233
127.3243,3.9248998,3.9249108,,,3.9132702,-0.14587004,,0.010000001,0.9760001,-0.3519752,0.7814233
127.3243,,,,3.9248998,,,0.010000001,,,,
127.3273,,,,3.9248998,,,0.009000001,,,,
127.3273,3.9248998,3.9249115,,,3.9132702,-0.14587004,,0.009000001,0.59400004,-0.3519752,0.7814233
127.3313,,,,3.9248998,,,-0.0,,,,
127.3313,3.9248998,3.924914,,,3.9132702,-0.14545268,,-0.0,0.80600005,-0.3519752,0.7814233
127.3353,3.9248998,3.9249136,,,3.9132702,-0.14087811,,0.011000001,0.933,-0.3519752,0.7814233
127.3353,,,,3.9248998,,,0.011000001,,,,
127.3393,3.9248998,3.9249134,,,3.9132702,-0.13180916,,0.011000001,0.80600005,-0.3519752,0.7814233
127.3393,,,,3.9248998,,,0.011000001,,,,
127.3433,3.9248998,3.9249136,,,3.9132702,-0.14952971,,0.009000001,0.76400006,-0.3519752,0.7814233
127.3433,,,,3.9248998,,,0.009000001,,,,
127.3473,3.9248998,3.9249134,,,3.9132702,-0.14087811,,0.011000001,0.84800005,-0.3519752,0.7814233
127.3473,,,,3.9248998,,,0.011000001,,,,
127.3513,3.9248998,3.9249117,,,3.9132702,-0.14087811,,0.018000001,0.721,-0.3519752,0.7814233
127.3513,,,,3.9248998,,,0.018000001,,,,
127.3553,,,,3.9248998,,,0.006,,,,
127.3553,3.9248998,3.924913,,,3.9132702,-0.14811723,,0.006,0.76400006,-0.3519752,0.7814233
127.3593,,,,3.9248998,,,0.0050000004,,,,
127.3593,3.9248998,3.9249141,,,3.9132702,-0.14445756,,0.0050000004,0.84800005,-0.3519752,0.7814233
127.3633,3.9248998,3.9249148,,,3.9132702,-0.14362285,,0.006,0.933,-0.3519752,0.7814233
127.3633,,,,3.9248998,,,0.006,,,,
