time,ControlsOut.TS_current,CellVoltages.MinVoltage
394.222,-0.58900005,
394.225,-0.62100005,
394.23,-0.64900005,
394.233,-0.46300003,
394.238,-0.41700003,
394.242,-0.44000003,
394.245,-0.44000003,
394.25,-0.409,
394.253,-0.53800005,
394.257,-0.448,
394.262,-0.564,
394.266,-0.564,
394.27,-0.564,
394.274,-0.521,
394.278,-0.47300002,
394.282,-0.469,
394.285,-0.572,
394.29,-0.469,
394.2938,,3.8272
394.294,-0.469,
394.298,-0.469,
394.302,-0.45800003,
394.305,-0.45800003,
394.31,-0.462,
394.314,-0.402,
394.318,-0.446,
394.322,-0.49100003,
394.326,-0.37500003,
394.33,-0.37500003,
394.334,-0.49,
394.337,-0.497,
394.341,-0.455,
394.346,-0.51000005,
394.35,-0.40800002,
394.353,-0.38200003,
394.358,-0.48600003,
394.362,-0.563,
394.366,-0.563,
394.37,-0.49100003,
394.373,-0.49100003,
394.377,-0.395,
394.382,-0.402,
394.385,-0.261,
394.39,-0.42800003,
394.393,-0.47200003,
394.398,-0.39000002,
394.402,-0.453,
394.406,-0.51500005,
394.41,-0.354,
394.414,-0.5,
394.418,-0.446,
394.422,-0.37,
394.425,-0.40600002,
394.43,-0.418,
394.433,-0.44700003,
394.438,-0.572,
394.442,-0.50600004,
394.446,-0.4,
394.45,-0.4,
394.454,-0.32200003,
394.458,-0.296,
394.462,-0.462,
394.466,-0.462,
394.47,-0.462,
394.473,-0.439,
394.478,-0.536,
394.482,-0.536,
394.485,-1.3160001,
394.49,-2.206,
394.4923,,3.8293
394.493,-2.206,
394.498,-3.7380002,
394.502,-5.439,
394.505,-7.043,
394.51,-8.187,
394.514,-9.280001,
394.518,-9.280001,
394.522,-10.987,
394.525,-12.802001,
394.531,-14.226001,
394.533,-15.091001,
394.538,-15.532001,
394.541,-16.477001,
394.547,-16.847,
394.55,-16.847,
394.554,-17.12,
394.557,-17.918001,
394.563,-18.037,
394.566,-19.574001,
394.57,-19.853,
394.573,-20.775002,
394.579,-22.324001,
394.582,-22.324001,
394.586,-22.999,
394.59,-23.934002,
394.595,-25.303001,
394.598,-25.719002,
394.602,-27.235,
394.606,-28.264002,
394.611,-29.075,
394.614,-30.305002,
394.618,-31.292002,
394.622,-32.326,
394.626,-32.326,
394.63,-33.376003,
394.633,-34.512,
394.638,-36.09,
394.642,-37.294003,
394.645,-38.690002,
394.65,-39.329002,
394.653,-40.766003,
394.658,-42.565002,
394.662,-42.565002,
394.665,-42.565002,
394.67,-42.565002,
394.673,-43.948,
394.678,-43.948,
394.682,-44.654003,
394.686,-46.277,
394.69,-46.277,
394.6916,,3.8299
394.693,-45.95,
394.698,-45.95,
394.702,-46.677002,
394.705,-46.527,
394.709,-47.933002,
394.714,-46.894,
394.717,-46.820004,
394.721,-46.820004,
394.725,-47.483,
394.73,-47.656002,
394.733,-47.417004,
394.737,-47.159,
394.742,-47.321003,
394.745,-46.7,
394.749,-46.453003,
394.753,-46.453003,
394.757,-46.476,
394.762,-46.717003,
394.765,-46.004,
394.769,-45.982002,
394.773,-46.349003,
394.778,-46.587,
394.781,-46.654003,
394.785,-46.522003,
394.79,-46.226,
394.793,-46.077003,
394.798,-46.077003,
394.802,-45.949,
394.806,-45.731003,
394.81,-45.645,
394.814,-45.635002,
394.817,-45.275,
394.821,-45.143,
394.825,-44.769,
394.83,-44.703003,
394.833,-44.527,
394.838,-44.420002,
394.842,-44.286003,
394.845,-44.176003,
394.85,-43.682003,
394.853,-43.641003,
394.857,-43.675003,
394.862,-43.729004,
394.866,-43.729004,
394.87,-43.729004,
394.873,-43.665,
394.877,-43.538002,
394.881,-42.928,
394.885,-42.893,
394.89,-42.568,
394.8921,,3.9092
394.893,-42.568,
394.898,-42.288002,
394.902,-42.299004,
394.905,-42.272003,
394.91,-41.884003,
394.914,-40.962,
394.918,-40.487003,
394.922,-39.662003,
394.925,-39.263,
394.93,-38.526,
394.933,-37.493,
394.938,-37.493,
394.942,-37.074,
394.945,-36.287003,
394.95,-35.908,
394.953,-35.908,
394.958,-35.048,
394.963,-35.131,
394.965,-34.778,
394.969,-34.004,
394.973,-33.84,
394.977,-33.484,
394.981,-33.66,
394.985,-32.907,
394.989,-32.772003,
394.993,-32.844,
394.998,-32.614002,
395.002,-32.582,
395.005,-32.392002,
395.01,-32.190002,
395.014,-32.009003,
395.018,-32.009003,
395.021,-31.926,
395.025,-31.006002,
395.03,-30.857002,
395.033,-30.581001,
395.037,-30.612001,
395.041,-30.207,
395.045,-30.207,
395.05,-29.734001,
395.053,-28.948002,
395.057,-28.817001,
395.062,-28.783,
395.065,-28.783,
395.07,-28.783,
395.074,-28.257002,
395.077,-26.573002,
395.081,-25.740002,
395.085,-24.957,
395.09,-24.154001,
395.093,-24.154001,
395.0936,,3.9095
395.098,-23.411001,
395.102,-21.763,
395.105,-21.235,
395.11,-21.235,
395.114,-21.136002,
395.118,-20.750002,
395.122,-20.267,
395.126,-20.221,
395.13,-20.214,
395.133,-20.261002,
395.138,-20.227001,
395.142,-20.108002,
395.145,-20.088001,
395.15,-19.999,
395.153,-19.944,
395.158,-19.944,
395.162,-19.970001,
395.165,-19.721,
395.17,-19.487001,
395.173,-19.653002,
395.177,-19.669,
395.182,-19.687,
395.1854,-19.655,
395.1904,-19.37,
395.1944,-19.37,
395.1984,-19.112001,
395.2024,-19.386002,
395.2054,-19.187,
395.2104,-19.387001,
395.2154,-19.387001,
395.2184,-18.894001,
395.2224,-19.142,
395.2264,-19.196001,
395.2304,-19.124,
395.2334,-18.842001,
395.2384,-19.042002,
395.2424,-18.609001,
395.2454,-17.761002,
395.2504,-17.723001,
395.2544,-17.718,
395.2584,-17.328001,
395.2624,-16.966002,
395.2664,-16.966002,
395.2704,-16.966002,
395.2734,-14.771001,
395.2784,-13.512001,
395.2824,-11.818001,
395.2864,-11.818001,
395.2904,-9.401,
395.2919,,3.8837
395.2934,-9.401,
395.2984,-9.401,
395.3024,-6.6280003,
395.3064,-5.3510003,
395.3104,-3.834,
395.3144,-2.4950001,
395.3184,-2.4950001,
395.3224,-1.5830001,
395.3254,-0.179,
395.3304,0.20400001,
395.3334,0.275,
395.3374,0.272,
395.3424,0.20700002,
395.3464,0.18100001,
395.3504,0.284,
395.3534,0.19500001,
395.3584,0.272,
395.3624,0.305,
395.3654,0.275,
395.3704,0.296,
395.3744,0.18900001,
395.3784,0.22600001,
395.3824,0.26200002,
395.3854,0.25500003,
395.3904,0.231,
395.3944,0.24700001,
395.3984,0.24700001,
395.4024,0.257,
395.4064,0.31500003,
395.4104,0.252,
395.4144,0.24800001,
395.4184,0.19000001,
395.4224,0.31500003,
395.4264,0.31500003,
395.4304,0.381,
395.4334,0.698,
395.4384,0.748,
395.4424,0.896,
395.4464,1.0550001,
395.4504,1.046,
395.4534,0.95500004,
395.4584,0.906,
395.4624,0.906,
395.4654,0.851,
395.4704,0.851,
395.4744,0.98300004,
395.4784,0.94000006,
395.4824,0.947,
395.4864,1.2210001,
395.4904,1.4580001,
395.492,,3.864
395.4944,1.4580001,
395.4984,1.488,
395.5024,1.5600001,
395.5064,1.6990001,
395.5104,1.9540001,
395.5144,2.1200001,
395.5184,2.2910001,
395.5224,2.5200002,
395.5264,2.4540002,
395.5304,2.6880002,
395.5334,2.7570002,
395.5384,2.7570002,
395.5424,2.9750001,
395.5464,2.8650002,
395.5504,3.0960002,
395.5544,3.407,
395.5574,3.607,
395.5624,3.8250003,
395.5664,3.89,
395.5704,3.89,
395.5744,4.0670004,
395.5784,4.1530004,
395.5824,4.0600004,
395.5864,4.19,
395.5904,4.201,
395.5944,4.201,
395.5984,4.0020003,
395.6024,3.8120003,
395.6064,4.096,
395.6104,3.979,
395.6144,4.105,
395.6184,4.0740004,
395.6224,4.257,
395.6264,4.2860003,
395.6304,4.3320003,
395.6344,4.3320003,
395.6374,4.5090003,
395.6424,4.349,
395.6454,4.5150003,
395.6504,4.939,
395.6534,5.307,
395.6584,5.7710004,
395.6624,6.3310003,
395.6664,6.3310003,
395.6704,6.3310003,
395.6744,8.31,
395.6774,9.0390005,
395.6824,9.0390005,
395.6854,9.734,
395.6904,10.328,
395.6913,,3.8368
395.6934,10.328,
395.6984,11.166,
395.7024,11.47,
395.7054,11.736001,
395.7104,11.660001,
395.7144,11.647,
395.7184,11.609,
395.7224,11.467001,
395.7254,11.554001,
395.7304,11.491,
395.7334,11.573001,
395.7384,11.614,
395.7424,11.744,
395.7464,11.744,
395.7504,12.007001,
395.7544,12.273001,
395.7584,12.846001,
395.7624,13.498001,
395.7654,14.145,
395.7704,14.519001,
395.7744,15.1310005,
395.7784,15.408001,
395.7824,15.938001,
395.7854,15.938001,
395.7904,16.272001,
395.7934,16.569,
395.7984,17.077002,
395.8024,17.283,
395.8054,17.514,
395.8104,17.687,
395.8144,17.658,
395.8174,17.682001,
395.8224,17.6,
395.8254,17.403,
395.8304,17.499,
395.8334,17.473001,
395.8384,17.407001,
395.8424,17.407001,
395.8454,17.411001,
395.8504,17.309,
395.8544,17.269001,
395.8574,17.333,
395.8624,17.267,
395.8654,17.267,
395.8704,17.267,
395.8744,17.403,
395.8774,17.507,
395.8824,17.587,
395.8864,17.622002,
395.8904,17.634,
395.8934,17.634,
395.8938,,3.8237
395.8984,17.857,
395.9024,17.696001,
395.9054,17.67,
395.9104,17.607,
395.9144,17.572,
395.9184,17.716002,
395.9214,17.653002,
395.9254,17.477001,
395.9304,17.761002,
395.9344,17.849,
395.9384,17.845001,
395.9424,17.845001,
395.9454,17.874,
395.9504,17.919,
395.9534,18.03,
395.9584,17.941,
395.9624,17.749,
395.9654,17.894001,
395.9704,17.894001,
395.9744,17.833,
395.9784,17.954,
395.9824,18.060001,
395.9864,18.203001,
395.9894,18.369001,
395.9934,18.393002,
395.9984,18.699001,
396.0024,18.699001,
396.0054,18.862001,
396.0104,18.979,
396.0144,19.021002,
396.0174,19.215,
396.0214,19.342001,
396.0254,19.163,
396.0304,18.941,
396.0354,18.932001,
396.0374,19.069,
396.0424,19.238,
396.0454,19.234001,
396.0514,19.241001,
396.0534,19.338001,
396.0584,19.239,
396.0624,19.059,
396.0674,19.059,
396.0704,19.059,
396.0744,19.235,
396.0774,19.150002,
396.0854,19.353,
396.0864,19.353,
396.0904,19.446001,
396.0913,,3.8064
396.0934,19.446001,
396.0984,19.447,
396.1024,19.971,
396.1054,20.113,
396.1104,20.466002,
396.1154,20.857,
396.1174,21.475,
396.1224,21.949001,
396.1264,21.949001,
396.1304,22.176,
396.1334,22.211,
396.1384,22.431002,
396.1424,22.309002,
396.1454,22.380001,
396.1504,22.328001,
396.1544,22.328001,
396.1574,22.310001,
396.1634,22.035002,
396.1654,22.268002,
396.1704,22.501001,
396.1734,22.395,
396.1784,22.335001,
396.1824,22.344002,
396.1845,22.451,
396.1895,22.451,
396.1935,22.378,
396.1975,22.423,
396.2015,22.531,
396.2045,22.481,
396.2095,22.643002,
396.2135,22.916,
396.2175,23.047,
396.2215,23.266,
396.2245,23.372002,
396.2295,23.537,
396.2335,23.828001,
396.2375,23.992,
396.2415,23.990002,
396.2455,23.990002,
396.2495,24.143002,
396.2535,24.143002,
396.2575,24.084002,
396.2615,23.909,
396.2645,23.909,
396.2695,23.909,
396.2735,24.016,
396.2775,23.983002,
396.2815,23.983002,
396.2855,24.011002,
396.2895,23.781002,
396.2917,,3.8022
396.2935,24.347002,
396.2975,24.347002,
396.3015,24.257002,
396.3055,24.395,
396.3095,24.395,
396.3135,24.555,
396.3175,24.493002,
396.3215,24.721,
396.3255,24.595001,
396.3295,24.769001,
396.3335,24.948002,
396.3375,25.117,
396.3415,25.007002,
396.3455,25.011002,
396.3495,25.045002,
396.3535,25.045002,
396.3575,24.779001,
396.3625,24.839,
396.3655,24.644001,
396.3695,24.881,
396.3735,24.95,
396.3775,25.123001,
396.3815,25.174002,
396.3855,25.436,
396.3895,25.573002,
396.3935,25.573002,
396.3975,25.876001,
396.4015,25.838001,
396.4055,25.838001,
396.4095,25.734001,
396.4135,25.734001,
396.4185,25.760002,
396.4215,25.869001,
396.4255,25.824001,
396.4295,26.130001,
396.4335,26.056002,
396.4375,26.02,
396.4415,26.02,
396.4455,26.312002,
396.4495,26.039001,
396.4535,26.149002,
396.4575,26.026001,
396.4615,26.026001,
396.4655,26.026001,
396.4695,26.026001,
396.4725,26.058,
396.4775,25.976002,
396.4815,26.062002,
396.4845,26.399002,
396.4895,26.399002,
396.4911,,3.7925
396.4925,26.399002,
396.4975,26.592001,
396.5015,26.576002,
396.5055,26.384,
396.5095,26.298,
396.5135,26.257002,
396.5175,26.226002,
396.5215,26.413002,
396.5245,26.244001,
396.5295,26.6,
396.5335,26.694002,
396.5375,26.325,
396.5415,26.688002,
396.5445,26.902,
396.5495,26.631,
396.5535,26.802002,
396.5565,26.776001,
396.5615,26.455002,
396.5645,26.502,
396.5695,26.542002,
396.5735,26.756,
396.5775,26.756,
396.5815,27.014002,
396.5845,26.791,
396.5895,26.785002,
396.5935,27.111002,
396.5965,27.283,
396.6005,27.170002,
396.6045,26.944002,
396.6095,26.954,
396.6135,26.954,
396.6175,26.891,
396.6215,26.79,
396.6245,26.79,
396.6295,26.755001,
396.6335,27.108002,
396.6365,26.846,
396.6405,26.976002,
396.6445,27.093,
396.6495,27.093,
396.6535,26.997002,
396.6575,26.945002,
396.6615,26.719002,
396.6645,26.719002,
396.6695,26.719002,
396.6735,26.789001,
396.6775,26.971,
396.6815,27.146002,
396.6855,27.403002,
396.6895,27.399002,
396.6915,,3.7876
396.6925,27.399002,
396.6975,26.965002,
396.7015,26.968,
396.7055,26.968,
396.7095,26.383001,
396.7135,26.058,
396.7175,26.032001,
396.7215,25.929,
396.7255,25.887001,
396.7295,26.013,
396.7325,26.118002,
396.7375,26.118002,
396.7415,26.086,
396.7445,26.221,
396.7495,26.03,
396.7525,26.115002,
396.7565,26.096,
396.7615,26.154001,
396.7645,26.022001,
396.7695,25.923,
396.7735,25.923,
396.7775,25.854002,
396.7805,25.371,
396.7845,25.371,
396.7895,24.969002,
396.7935,24.570002,
396.7975,23.935001,
396.8015,23.272001,
396.8045,22.710001,
396.8095,22.368002,
396.8135,22.278002,
396.8175,21.924002,
396.8215,21.924002,
396.8245,21.935001,
396.8295,22.005001,
396.8325,22.005001,
396.8375,21.76,
396.8415,22.09,
396.8445,22.112001,
396.8495,22.045002,
396.8535,22.071001,
396.8565,21.859001,
396.8615,21.859001,
396.8655,21.615002,
396.8695,21.615002,
396.8725,20.586,
396.8775,19.821001,
396.8815,18.578001,
396.8845,17.667002,
396.8895,16.445002,
396.8917,,3.7856
396.8935,16.445002,
396.8975,14.551001,
396.9015,13.721001,
396.9055,13.219001,
396.9095,12.852,
396.9135,12.645,
396.9175,12.878,
396.9215,12.878,
396.9255,13.459001,
396.9295,13.674001,
396.9335,13.674001,
396.9375,13.983001,
396.9415,14.313001,
396.9445,14.733001,
396.9495,14.603001,
396.9535,14.423,
396.9575,14.503,
396.9625,14.284,
396.9645,14.2300005,
396.9695,14.2300005,
396.9735,13.68,
396.9775,13.661,
396.9815,12.984,
396.9845,12.565001,
396.9895,12.181001,
396.9925,12.049001,
396.9975,11.702001,
397.0015,11.395,
397.0045,11.395,
397.0095,11.1,
397.0135,11.1,
397.0175,11.025001,
397.0215,11.09,
397.0245,10.851001,
397.0295,11.041,
397.0335,10.937,
397.0375,10.879001,
397.0415,10.999001,
397.0455,10.999001,
397.0495,10.916,
397.0535,10.794001,
397.0575,10.794001,
397.0615,10.719001,
397.0645,10.719001,
397.0695,10.719001,
397.0735,10.26,
397.0765,10.109,
397.0815,10.114,
397.0845,10.284,
397.0895,10.284,
397.0911,,3.797
397.0935,10.284,
397.0975,10.240001,
397.1015,10.939,
397.1045,10.886001,
397.1095,11.159,
397.1135,11.463,
397.1175,11.561001,
397.1215,11.496,
397.1255,11.597,
397.1295,11.642,
397.1335,11.503,
397.1375,11.434001,
397.1415,11.413,
397.1445,11.394001,
397.1495,10.942,
397.1535,10.943001,
397.1575,10.711,
397.1615,10.711,
397.1655,10.467001,
397.1695,10.623,
397.1735,10.547001,
397.1775,10.611,
397.1815,10.785001,
397.1846,11.0720005,
397.1896,10.9470005,
397.1936,11.190001,
397.1976,11.167001,
397.2016,11.167001,
397.2056,11.342001,
397.2096,11.472,
397.2136,11.015,
397.2176,11.094001,
397.2216,11.291,
397.2256,11.412001,
397.2296,11.412001,
397.2336,11.338,
397.2376,11.243001,
397.2416,11.187,
397.2446,11.169001,
397.2496,11.223001,
397.2536,10.934001,
397.2576,10.7960005,
397.2616,10.737,
397.2656,10.737,
397.2696,10.737,
397.2736,10.499001,
397.2776,10.499001,
397.2816,10.767,
397.2856,10.523001,
397.2896,10.692,
397.2914,,3.8157
397.2936,10.857,
397.2976,10.857,
397.3016,10.929001,
397.3056,10.843,
397.3096,10.812,
397.3136,10.812,
397.3176,10.628,
397.3216,10.486,
397.3246,10.654,
397.3296,10.607,
397.3336,10.607,
397.3376,10.746,
397.3416,10.902,
397.3456,10.883,
397.3496,10.887,
397.3526,10.907001,
397.3576,11.106001,
397.3616,10.984,
397.3646,10.963,
397.3696,11.409,
397.3736,11.280001,
397.3786,11.2960005,
397.3816,11.724001,
397.3846,11.809001,
397.3896,11.694,
397.3926,11.56,
397.3976,11.721001,
397.4016,11.696,
397.4046,11.606001,
397.4096,11.72,
397.4136,11.72,
397.4166,11.752001,
397.4216,11.464001,
397.4256,11.488001,
397.4296,11.655001,
397.4326,11.974001,
397.4376,11.905001,
397.4416,11.654,
397.4456,12.199,
397.4496,11.853001,
397.4526,11.741,
397.4576,11.704,
397.4616,11.690001,
397.4646,11.690001,
397.4696,11.690001,
397.4736,11.662001,
397.4776,11.97,
397.4816,11.815001,
397.4846,11.68,
397.4896,11.748,
397.4909,,3.8138
397.4936,11.748,
397.4976,11.710001,
397.5016,11.733001,
397.5046,11.547001,
397.5096,11.547001,
397.5136,11.811001,
397.5176,11.481001,
397.5216,11.9800005,
397.5256,11.88,
397.5296,12.017,
397.5336,11.861001,
397.5376,12.102,
397.5416,12.06,
397.5446,11.726001,
397.5496,11.726001,
397.5536,11.787001,
397.5576,11.419001,
397.5616,11.536,
397.5656,11.594001,
397.5696,11.72,
397.5736,11.72,
397.5776,11.588,
397.5816,11.734,
397.5846,11.657001,
397.5896,11.823001,
397.5936,11.755,
397.5976,11.828001,
397.6016,12.008,
397.6056,12.017,
397.6096,12.291,
397.6136,12.324,
397.6176,12.4800005,
397.6216,12.544001,
397.6256,12.505001,
397.6296,12.677001,
397.6336,12.677001,
397.6376,12.673,
397.6416,12.589001,
397.6446,12.5460005,
397.6496,12.654,
397.6526,12.185,
397.6576,12.347,
397.6616,12.725,
397.6656,12.725,
397.6696,12.725,
397.6736,12.647,
397.6766,12.621,
397.6816,12.647,
397.6856,12.739,
397.6896,12.875001,
397.6912,,3.8126
397.6926,12.875001,
397.6976,12.875001,
397.7016,12.875001,
397.7046,13.114,
397.7096,12.734,
397.7136,12.606001,
397.7166,12.872001,
397.7206,12.8550005,
397.7246,12.772,
397.7296,12.549001,
397.7336,12.635,
397.7376,12.558001,
397.7416,12.558001,
397.7446,12.762001,
397.7496,12.450001,
397.7536,12.9140005,
397.7566,13.223001,
397.7616,13.577001,
397.7646,13.871,
397.7696,14.172001,
397.7736,14.578001,
397.7776,14.848001,
397.7816,15.022,
397.7846,15.486001,
397.7886,15.452001,
397.7926,15.689001,
397.7976,15.689001,
397.8016,15.738001,
397.8046,15.738001,
397.8096,15.85,
397.8136,15.85,
397.8166,15.668001,
397.8216,15.765,
397.8256,15.709001,
397.8296,15.887001,
397.8326,16.016,
397.8376,15.959001,
397.8416,16.118,
397.8446,16.601002,
397.8496,16.601002,
397.8536,16.854,
397.8566,17.068,
397.8616,17.489,
397.8646,17.489,
397.8696,17.489,
397.8736,17.845001,
397.8776,17.740002,
397.8806,17.497002,
397.8846,17.343,
397.8896,17.343,
397.8913,,3.8112
397.8936,17.363,
397.8976,17.168001,
397.9016,17.410002,
397.9056,17.234001,
397.9096,17.494001,
397.9136,17.446001,
397.9176,17.446001,
397.9216,17.67,
397.9256,17.934,
397.9296,18.326,
397.9336,18.711,
397.9376,19.314001,
397.9416,20.059,
397.9446,20.713001,
397.9496,21.335001,
397.9526,22.089,
397.9576,22.089,
397.9616,22.479002,
397.9646,23.380001,
397.9716,23.662,
397.9736,23.650002,
397.9776,23.821001,
397.9816,23.474,
397.9846,23.464,
397.9896,23.464,
397.9926,23.892,
397.9976,23.846,
398.0016,23.726002,
398.0056,23.733002,
398.0096,23.733002,
398.0136,23.637001,
398.0176,23.624,
398.0216,23.798,
398.0246,24.022001,
398.0286,24.264002,
398.0336,24.310001,
398.0366,24.310001,
398.0416,24.400002,
398.0456,24.35,
398.0496,24.367,
398.0536,24.257002,
398.0576,24.151001,
398.0616,23.935001,
398.0656,23.935001,
398.0696,23.935001,
398.0726,24.162,
398.0766,24.811,
398.0806,24.789001,
398.0846,25.391,
398.0896,25.221,
398.0909,,3.8006
398.0926,25.221,
398.0976,25.546001,
398.1006,26.069002,
398.1046,26.069002,
398.1096,26.250002,
398.1136,26.939001,
398.1166,27.550001,
398.1206,27.817001,
398.1246,28.035002,
398.1296,28.581001,
398.1336,29.069002,
398.1366,29.069002,
398.1406,29.555002,
398.1446,29.555002,
398.1496,29.528002,
398.1536,29.602001,
398.1566,29.632002,
398.1616,29.386002,
398.1656,29.36,
398.1696,29.383001,
398.1736,29.348001,
398.1776,29.406002,
398.1816,29.406002,
398.1846,29.529001,
398.1896,30.085001,
398.1935,30.066002,
398.1975,30.686,
398.2015,31.059002,
398.2045,31.297,
398.2095,31.54,
398.2135,31.54,
398.2175,31.744001,
398.2205,31.485,
398.2245,31.485,
398.2295,31.784002,
398.2335,31.746002,
398.2365,31.868002,
398.2415,32.088,
398.2455,32.377003,
398.2495,32.688,
398.2535,33.075,
398.2575,33.075,
398.2615,33.415,
398.2645,33.415,
398.2695,33.415,
398.2735,35.048,
398.2765,34.952003,
398.2815,34.847,
398.2855,35.116,
398.2895,35.058002,
398.2935,35.058002,
398.2935,,3.788
398.2975,35.054,
398.3015,35.204002,
398.3045,35.139,
398.3095,34.992,
398.3135,35.229,
398.3165,35.292,
398.3215,35.566,
398.3245,35.846,
398.3295,35.846,
398.3335,36.405003,
398.3365,36.546,
398.3415,36.921,
398.3445,37.565002,
398.3495,37.826,
398.3535,38.596,
398.3565,39.209003,
398.3615,39.507,
398.3655,39.815002,
398.3695,39.815002,
398.3735,39.649002,
398.3765,39.599003,
398.3815,40.158,
398.3845,40.468002,
398.3895,39.647003,
398.3935,39.707,
398.3975,39.795002,
398.4015,39.440002,
398.4055,39.440002,
398.4095,39.452003,
398.4135,39.912003,
398.4175,39.897003,
398.4205,39.856003,
398.4255,39.843002,
398.4295,40.319,
398.4335,40.651,
398.4375,40.339,
398.4415,40.507004,
398.4455,40.607002,
398.4495,40.452003,
398.4535,40.213,
398.4575,40.222,
398.4615,40.109,
398.4655,40.109,
398.4695,40.109,
398.4735,39.601,
398.4775,39.75,
398.4815,39.668003,
398.4855,39.848003,
398.4895,39.848003,
398.4917,,3.7692
398.4935,40.182003,
398.4975,40.182003,
398.5015,40.202003,
398.5055,40.377003,
398.5095,39.995003,
398.5135,39.375,
398.5175,38.887,
398.5215,38.887,
398.5245,37.527,
398.5295,36.524002,
398.5325,34.963,
398.5365,33.161003,
398.5405,31.095001,
398.5445,29.319002,
398.5495,26.907001,
398.5535,24.340002,
398.5575,21.299002,
398.5615,18.580002,
398.5655,15.156001,
398.5695,11.924001,
398.5735,8.816,
398.5775,8.816,
398.5815,6.1200004,
398.5855,2.8530002,
398.5895,1.2930001,
398.5935,0.25100002,
398.5975,0.25100002,
398.6015,-0.36100003,
398.6045,-0.36400002,
398.6095,-0.09200001,
398.6135,-0.081,
398.6165,-0.21700001,
398.6215,-0.177,
398.6245,-0.0,
398.6295,-0.20400001,
398.6335,-0.381,
398.6365,-0.171,
398.6415,-0.21900001,
398.6445,-0.257,
398.6495,-0.064,
398.6525,-0.142,
398.6565,-0.20500001,
398.6615,-0.20500001,
398.6645,-0.18400002,
398.6695,-0.18400002,
398.6735,-0.147,
398.6765,-0.156,
398.6805,-0.193,
398.6845,-0.126,
398.6895,-0.15100001,
398.6911,,3.7592
398.6935,-0.15100001,
398.6975,-0.15100001,
398.7015,-0.15100001,
398.7045,-0.042000003,
398.7085,-0.19800001,
398.7135,-0.23900001,
398.7165,-0.30600002,
398.7215,-0.18900001,
398.7255,-0.15900001,
398.7295,-0.051000003,
398.7335,-0.14600001,
398.7375,-0.097,
398.7415,-0.18100001,
398.7445,-0.26200002,
398.7485,-0.20300001,
398.7535,-0.13100001,
398.7565,-0.14400001,
398.7615,-0.14500001,
398.7655,-0.10300001,
398.7695,-0.10300001,
398.7735,-0.245,
398.7775,-0.143,
398.7815,-0.08400001,
398.7845,-0.186,
398.7895,-0.147,
398.7935,-0.187,
398.7975,-0.22200002,
398.8015,-0.07,
398.8055,-0.07,
398.8095,-0.101,
398.8135,-0.126,
398.8175,-0.143,
398.8215,-0.13700001,
398.8245,-0.21000001,
398.8295,-0.142,
398.8335,-0.1,
398.8375,-0.18,
398.8415,-0.105000004,
398.8455,0.018000001,
398.8495,-0.231,
398.8535,-0.158,
398.8565,-0.037,
398.8615,-0.142,
398.8655,-0.142,
398.8695,-0.142,
398.8735,-0.094000004,
398.8775,-0.177,
398.8815,-0.179,
398.8855,-0.047000002,
398.8895,-0.13900001,
398.8905,,3.8296
398.8925,-0.13900001,
398.8975,-0.078,
398.9015,-0.21300001,
398.9055,-0.2,
398.9095,-0.1,
398.9135,-0.1,
398.9175,-0.07,
398.9215,-0.123,
398.9255,-0.055000003,
398.9295,-0.15400001,
398.9335,-0.15,
398.9365,-0.068,
398.9415,-0.041,
398.9455,-0.18400002,
398.9495,-0.164,
398.9535,-0.164,
398.9575,-0.112,
398.9615,-0.164,
398.9645,-0.164,
398.9695,0.023000002,
398.9735,-0.119,
398.9775,-0.087000005,
398.9815,-0.171,
398.9855,-0.22200002,
398.9895,-0.07300001,
398.9935,-0.015000001,
398.9975,-0.056,
399.0015,-0.079,
399.0045,-0.079,
399.0095,-0.11100001,
399.0135,-0.123,
399.0165,-0.095000006,
399.0215,-0.051000003,
399.0255,-0.051000003,
399.0295,-0.20300001,
399.0335,-0.55,
399.0365,-1.4430001,
399.0415,-2.384,
399.0445,-3.8360002,
399.0495,-4.9360003,
399.0535,-4.9360003,
399.0575,-6.1460004,
399.0615,-7.531,
399.0645,-7.531,
399.0695,-7.531,
399.0735,-10.874001,
399.0765,-11.688001,
399.0815,-11.688001,
399.0845,-12.847001,
399.0895,-12.904,
399.0917,,3.8306
399.0935,-12.904,
399.0975,-12.904,
399.1015,-12.775001,
399.1055,-12.769001,
399.1095,-12.818001,
399.1135,-12.818001,
399.1165,-13.210001,
399.1205,-13.920001,
399.1245,-13.838,
399.1285,-13.5130005,
399.1335,-13.5130005,
399.1365,-14.587001,
399.1415,-14.942,
399.1445,-15.392001,
399.1495,-15.668001,
399.1535,-16.062,
399.1565,-16.175001,
399.1615,-16.954,
399.1655,-16.979,
399.1695,-16.817001,
399.1725,-17.793001,
399.1775,-18.03,
399.1815,-18.03,
399.1857,-17.515001,
399.1907,-17.643002,
399.1947,-18.098001,
399.1987,-18.460001,
399.2027,-19.077002,
399.2067,-19.077002,
399.2107,-19.894001,
399.2147,-20.603,
399.2187,-21.098001,
399.2227,-21.368002,
399.2257,-21.368002,
399.2307,-21.446001,
399.2337,-22.167002,
399.2377,-21.900002,
399.2417,-21.917002,
399.2457,-22.117,
399.2497,-21.989,
399.2547,-22.159,
399.2587,-22.159,
399.2627,-22.162,
399.2667,-22.162,
399.2707,-22.162,
